location,year,sex,age_start,age_end,bbbm_test_count,bbbm_positive_test_count,treatment_initiation_count
Germany,2078,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2078,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2078,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2078,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2078,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2078,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2078,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2079,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2079,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2079,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2079,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2079,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2079,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2079,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2079,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2080,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2080,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2080,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2080,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2080,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2080,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2080,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2080,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2081,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2081,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2081,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2081,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2081,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2081,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2081,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2081,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2082,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2082,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2082,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2082,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2082,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2082,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2082,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2082,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2083,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2083,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2083,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2083,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2083,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2083,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2083,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2083,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2084,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2084,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2084,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2084,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2084,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2084,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2084,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2084,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2085,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2085,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2085,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2085,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2085,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2085,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2085,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2085,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2086,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2086,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2086,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2086,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2086,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2086,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2086,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2086,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2087,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2087,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2087,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2087,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2087,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2087,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2087,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2087,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2088,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2088,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2088,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2088,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2088,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2088,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2088,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2088,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2089,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2089,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2089,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2089,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2089,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2089,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2089,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2089,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2090,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2090,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2090,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2090,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2090,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2090,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2090,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2090,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2091,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2091,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2091,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2091,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2091,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2091,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2091,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2091,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2092,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2092,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2092,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2092,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2092,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2092,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2092,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2092,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2093,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2093,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2093,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2093,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2093,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2093,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2093,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2093,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2094,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2094,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2094,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2094,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2094,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2094,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2094,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2094,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2095,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2095,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2095,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2095,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2095,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2095,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2095,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2095,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2096,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2096,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2096,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2096,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2096,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2096,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2096,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2096,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2097,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2097,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2097,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2097,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2097,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2097,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2097,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2097,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2098,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2098,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2098,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2098,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2098,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2098,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2098,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2098,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Germany,2099,Female,60.0,65.0,642469.807573458,64246.980757345795,44972.88653014205
Germany,2099,Female,65.0,70.0,520400.5441345009,52040.054413450096,36428.03808941506
Germany,2099,Female,70.0,75.0,221854.96881523458,22185.49688152346,15529.847817066422
Germany,2099,Female,75.0,80.0,379371.99667405116,37937.19966740512,26556.039767183578
Germany,2099,Male,60.0,65.0,664384.601462713,66438.46014627129,46506.9221023899
Germany,2099,Male,65.0,70.0,538151.5271847975,53815.15271847976,37670.606902935826
Germany,2099,Male,70.0,75.0,229422.49316825578,22942.24931682558,16059.574521777904
Germany,2099,Male,75.0,80.0,392312.46331771737,39231.246331771734,27461.872432240212
Israel,2021,Female,60.0,65.0,0.0,0.0,0.0
Israel,2021,Female,65.0,70.0,0.0,0.0,0.0
Israel,2021,Female,70.0,75.0,0.0,0.0,0.0
Israel,2021,Female,75.0,80.0,0.0,0.0,0.0
Israel,2021,Male,60.0,65.0,0.0,0.0,0.0
Israel,2021,Male,65.0,70.0,0.0,0.0,0.0
Israel,2021,Male,70.0,75.0,0.0,0.0,0.0
Israel,2021,Male,75.0,80.0,0.0,0.0,0.0
Israel,2022,Female,60.0,65.0,0.0,0.0,0.0
Israel,2022,Female,65.0,70.0,0.0,0.0,0.0
Israel,2022,Female,70.0,75.0,0.0,0.0,0.0
Israel,2022,Female,75.0,80.0,0.0,0.0,0.0
Israel,2022,Male,60.0,65.0,0.0,0.0,0.0
Israel,2022,Male,65.0,70.0,0.0,0.0,0.0
Israel,2022,Male,70.0,75.0,0.0,0.0,0.0
Israel,2022,Male,75.0,80.0,0.0,0.0,0.0
Israel,2023,Female,60.0,65.0,0.0,0.0,0.0
Israel,2023,Female,65.0,70.0,0.0,0.0,0.0
Israel,2023,Female,70.0,75.0,0.0,0.0,0.0
Israel,2023,Female,75.0,80.0,0.0,0.0,0.0
Israel,2023,Male,60.0,65.0,0.0,0.0,0.0
Israel,2023,Male,65.0,70.0,0.0,0.0,0.0
Israel,2023,Male,70.0,75.0,0.0,0.0,0.0
Israel,2023,Male,75.0,80.0,0.0,0.0,0.0
Israel,2024,Female,60.0,65.0,0.0,0.0,0.0
Israel,2024,Female,65.0,70.0,0.0,0.0,0.0
Israel,2024,Female,70.0,75.0,0.0,0.0,0.0
Israel,2024,Female,75.0,80.0,0.0,0.0,0.0
Israel,2024,Male,60.0,65.0,0.0,0.0,0.0
Israel,2024,Male,65.0,70.0,0.0,0.0,0.0
Israel,2024,Male,70.0,75.0,0.0,0.0,0.0
Israel,2024,Male,75.0,80.0,0.0,0.0,0.0
Israel,2025,Female,60.0,65.0,0.0,0.0,0.0
Israel,2025,Female,65.0,70.0,0.0,0.0,0.0
Israel,2025,Female,70.0,75.0,0.0,0.0,0.0
Israel,2025,Female,75.0,80.0,0.0,0.0,0.0
Israel,2025,Male,60.0,65.0,0.0,0.0,0.0
Israel,2025,Male,65.0,70.0,0.0,0.0,0.0
Israel,2025,Male,70.0,75.0,0.0,0.0,0.0
Israel,2025,Male,75.0,80.0,0.0,0.0,0.0
Israel,2026,Female,60.0,65.0,0.0,0.0,0.0
Israel,2026,Female,65.0,70.0,0.0,0.0,0.0
Israel,2026,Female,70.0,75.0,0.0,0.0,0.0
Israel,2026,Female,75.0,80.0,0.0,0.0,0.0
Israel,2026,Male,60.0,65.0,0.0,0.0,0.0
Israel,2026,Male,65.0,70.0,0.0,0.0,0.0
Israel,2026,Male,70.0,75.0,0.0,0.0,0.0
Israel,2026,Male,75.0,80.0,0.0,0.0,0.0
Israel,2027,Female,60.0,65.0,0.0,0.0,0.0
Israel,2027,Female,65.0,70.0,0.0,0.0,0.0
Israel,2027,Female,70.0,75.0,0.0,0.0,0.0
Israel,2027,Female,75.0,80.0,0.0,0.0,0.0
Israel,2027,Male,60.0,65.0,0.0,0.0,0.0
Israel,2027,Male,65.0,70.0,0.0,0.0,0.0
Israel,2027,Male,70.0,75.0,0.0,0.0,0.0
Israel,2027,Male,75.0,80.0,0.0,0.0,0.0
Israel,2028,Female,60.0,65.0,0.0,0.0,0.0
Israel,2028,Female,65.0,70.0,0.0,0.0,0.0
